"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"346","ARBIT04",2004-06-02,"UMCA","A","4285","Alive",32,178,35.1
"347","ARBIT04",2004-06-02,"UMCA","B","4286","Alive",18,79,20.9
"348","ARBIT04",2004-06-02,"UMCA","D","4287","Alive",21.79999924,25,22.5
"349","ATHEA02",2004-06-09,"UMCA","A","2210","Alive",0,0,29.1
"350","ATHEA02",2004-06-09,"UMCA","C","320","Alive",8.300000191,152,12
"351","ATHEA02",2004-06-09,"UMCA","B","3577","Alive",6.300000191,160,8
"352","ATHEA02",2004-06-09,"UMCA","B","3578","Alive",8.5,159,9.2
"353","ATHEA02",2004-06-09,"UMCA","F","3579","Alive",39.40000153,113,44.4
"354","ATHEA02",2004-06-09,"UMCA","F","3580","Alive",13.19999981,212,NA
"355","ATHEA02",2004-06-09,"UMCA","A","4504","Alive",37.40000153,121,27.3
"356","ATHEA02",2004-06-09,"UMCA","G","4505","Alive",19,152,21.2
"357","ATHEA02",2004-06-09,"UMCA","G","4506","Alive",37,1,40.3
"358","ATHEA02",2004-06-09,"UMCA","E","4507","Alive",35.20000076,84,39.2
"359","ATHEA02",2004-06-09,"UMCA","C","6924","Alive",18.60000038,137,23
"360","ATHEA02",2004-06-09,"UMCA","C","6925","Alive",4.300000191,192,4.4
"361","ATHEA02",2004-06-09,"UMCA","D","6926","Alive",27,4,28.3
"362","ATHEA02",2004-06-09,"UMCA","D","6927","Alive",24,73,25
"363","ATHEA02",2004-06-09,"UMCA","B","704","Alive",7.199999809,158,9
"364","BACKM03",2004-06-02,"UMCA","A","4621","Alive",30.29999924,0,32
"365","BACKM03",2004-06-02,"UMCA","H","4625","Alive",14.5,13,15.3
"366","BACKM03",2004-06-02,"UMCA","G","4627","Alive",12,0,7.1
"367","BACKM03",2004-06-02,"UMCA","G","4628","Alive",26.20000076,0,27.3
"368","BACKM03",2004-06-02,"UMCA","A","4630","Dead",15,-9999,NA
"369","BACKM03",2004-06-02,"UMCA","A","4631","Alive",17.10000038,0,17.8
"370","BACKM03",2004-06-02,"UMCA","A","4632","Alive",24.60000038,0,26.6
"371","BACKM03",2004-06-02,"UMCA","A","4633","Alive",17.29999924,0,18.1
"372","BACKM03",2004-06-02,"UMCA","A","4634","Alive",21.10000038,0,22.8
"373","BACKM03",2004-06-02,"UMCA","B","4636","Alive",20.60000038,0,21.6
"374","BACKM03",2004-06-02,"UMCA","A","4637","Alive",13.69999981,0,14
"375","BACKM03",2004-06-02,"UMCA","C","4638","Alive",8.100000381,0,8.7
"376","BACKM03",2004-06-02,"UMCA","D","4639","Alive",7.900000095,0,8.5
"377","BACKM03",2004-06-02,"UMCA","D","4641","Alive",12.69999981,0,13
"378","BACKM03",2004-06-02,"UMCA","D","4642","Alive",16.60000038,0,17.5
"379","BACKM03",2004-06-02,"UMCA","D","4643","Dead",11.10000038,-9999,NA
"380","BACKM03",2004-06-02,"UMCA","E","4645","Alive",30.20000076,0,31.4
"381","BACKM03",2004-06-02,"UMCA","E","4646","Alive",23,0,23.9
"382","BACKM03",2004-06-02,"UMCA","E","4647","Alive",10.5,0,10.6
"383","BACKM03",2004-06-02,"UMCA","E","4648","Alive",23.10000038,0,23.5
"384","BACKM03",2004-06-02,"UMCA","E","4649","Alive",12.60000038,0,15.1
"385","BACKM03",2004-06-02,"UMCA","E","4650","Alive",22.20000076,0,23.3
"386","BACKM03",2004-06-02,"UMCA","E","4651","Alive",8.899999619,0,NA
"387","BACKM03",2004-06-02,"UMCA","F","4652","Alive",11.60000038,0,12.6
"388","BACKM03",2004-06-02,"UMCA","F","4653","Alive",9.5,0,9.8
"389","BACKM03",2004-06-02,"UMCA","F","4654","Alive",14.69999981,0,14.1
"390","BACKM03",2004-06-02,"UMCA","F","4655","Alive",4.400000095,3,3.8
"391","BACKM03",2004-06-02,"UMCA","F","4656","Alive",8.899999619,0,NA
"392","BACKM03",2004-06-02,"UMCA","H","4657","Alive",13.19999981,5,13.1
"393","BACKM03",2004-06-02,"UMCA","H","4658","Alive",15.30000019,0,16.1
"394","BACKM03",2004-06-02,"UMCA","I","4659","Alive",16.60000038,0,17.2
"395","BACKM03",2004-06-02,"UMCA","I","4660","Alive",17.20000076,0,20
"396","BACKM03",2004-06-02,"UMCA","I","4661","Alive",11.5,0,13.1
"397","BACKM03",2004-06-02,"UMCA","J","4662","Alive",8.199999809,0,7.8
"398","BACKM03",2004-06-02,"UMCA","J","4663","Alive",17.39999962,0,16.1
"399","BACKM03",2004-06-02,"UMCA","J","4664","Alive",6.900000095,0,NA
"400","BACKM03",2004-06-02,"UMCA","L","4665","Alive",12,0,NA
"401","BACKM03",2004-06-02,"UMCA","K","4666","Alive",12.39999962,0,12.6
"402","BACKM03",2004-06-02,"UMCA","L","4667","Alive",22.29999924,0,23.2
"403","BACKM03",2004-06-02,"UMCA","N","4669","Alive",2.599999905,1,2.7
"404","BACKM03",2004-06-02,"UMCA","A","6027","Alive",19.39999962,0,21.5
"405","BACKM03",2004-06-02,"UMCA","E","6042","Alive",20.39999962,0,22
"406","BACKM03",2004-06-02,"UMCA","D","6045","Alive",15.10000038,0,16
"407","BACKM03",2004-06-02,"UMCA","A","6059","Alive",30.60000038,0,33.8
"408","BACKM04",2004-06-02,"UMCA","A","2132","Alive",9.199999809,13,9.5
"409","BACKM04",2004-06-02,"UMCA","B","3370","Alive",8.199999809,0,6.6
"410","BACKM04",2004-06-02,"UMCA","C","3371","Alive",18.70000076,9,20.4
"411","BACKM04",2004-06-02,"UMCA","D","3372","Alive",19.10000038,0,20
"412","BACKM04",2004-06-02,"UMCA","E","3373","Alive",21.70000076,0,22.1
"413","BACKM04",2004-06-02,"UMCA","E","3374","Alive",8.300000191,0,9
"414","BACKM04",2004-06-02,"UMCA","F","3375","Alive",15.10000038,0,16.3
"415","BACKM04",2004-06-02,"UMCA","F","3376","Alive",15.30000019,0,15.1
"416","BACKM04",2004-06-02,"UMCA","G","3377","Alive",20.89999962,17,22
"417","BACKM05",2004-06-02,"UMCA","H","326","Alive",23.89999962,35,27.7
"418","BACKM05",2004-06-02,"UMCA","G","327","Alive",20.60000038,32,20.8
"419","BACKM05",2004-06-02,"UMCA","A","3378","Alive",13.5,0,13.9
"420","BACKM05",2004-06-02,"UMCA","A","3379","Alive",7.300000191,2,7.2
"421","BACKM05",2004-06-02,"UMCA","A","3380","Alive",8.5,9,8.9
"422","BACKM05",2004-06-02,"UMCA","B","3381","Alive",9.899999619,4,9.1
"423","BACKM05",2004-06-02,"UMCA","B","3382","Alive",23.60000038,0,24
"424","BACKM05",2004-06-02,"UMCA","B","3383","Alive",19.79999924,0,20.4
"425","BACKM05",2004-06-02,"UMCA","B","3384","Alive",25.70000076,7,26.4
"426","BACKM05",2004-06-02,"UMCA","B","3385","Alive",23.29999924,10,25.2
"427","BACKM05",2004-06-02,"UMCA","B","3386","Alive",15.60000038,7,16.4
"428","BACKM05",2004-06-02,"UMCA","B","3387","Alive",8.699999809,3,NA
"429","BACKM05",2004-06-02,"UMCA","B","3388","Alive",22.79999924,19,23.8
"430","BACKM05",2004-06-02,"UMCA","C","3389","Alive",20.20000076,2,21.3
"431","BACKM05",2004-06-02,"UMCA","D","3390","Alive",12,13,12.9
"432","BACKM05",2004-06-02,"UMCA","D","3391","Alive",5.5,9,6
"433","BACKM05",2004-06-02,"UMCA","E","3392","Alive",19,91,20.2
"434","BACKM05",2004-06-02,"UMCA","F","3393","Alive",19.60000038,0,21.2
"435","BACKM05",2004-06-02,"UMCA","I","3394","Alive",5.699999809,0,5.9
"436","BACKM05",2004-06-02,"UMCA","J","3395","Alive",16.5,0,18.3
"437","BACKM05",2004-06-02,"UMCA","J","3396","Alive",9.600000381,0,13.1
"438","BACKM05",2004-06-02,"UMCA","J","3397","Alive",14.10000038,0,18
"439","BACKM05",2004-06-02,"UMCA","J","3398","Alive",20.89999962,0,11.2
"440","BACKM05",2004-06-02,"UMCA","K","3399","Alive",7.5,0,7.9
"441","BACKM05",2004-06-02,"UMCA","K","3400","Alive",10.69999981,0,11.7
"442","BACKM05",2004-06-02,"UMCA","K","3401","Alive",15.30000019,7,16
"443","BACKM05",2004-06-02,"UMCA","K","3402","Alive",12.30000019,8,13
"444","BACKM05",2004-06-02,"UMCA","L","3403","Alive",25.5,1,26.8
"445","BACKM05",2004-06-02,"UMCA","L","3404","Alive",12.19999981,0,13.6
"446","BELTA01",2004-05-24,"UMCA","E","4938","Alive",15.5,47,16.1
"447","BELTA01",2004-05-24,"UMCA","D","4939","Alive",26.20000076,86,27.1
"448","BELTA01",2004-05-24,"UMCA","D","4940","Alive",3.5,54,4.8
"449","BELTA01",2004-05-24,"UMCA","C","4941","Alive",21.20000076,48,23.8
"450","BELTA01",2004-05-24,"UMCA","C","4942","Alive",10.10000038,82,10.1
"451","BELTA01",2004-05-24,"UMCA","B","4943","Alive",22.5,45,47.9
"452","BELTA01",2004-05-24,"UMCA","B","4944","Alive",21.89999962,20,23.3
"453","BELTA01",2004-05-24,"UMCA","B","4945","Alive",33.40000153,27,35.7
"454","BELTA01",2004-05-24,"UMCA","A","4961","Alive",12.30000019,56,12.1
"455","BELTA01",2004-05-24,"UMCA","A","710","Alive",20.5,61,22.1
"456","BELTA02",2004-05-24,"UMCA","A","309","Alive",56.09999847,79,99
"457","BELTA03",2004-05-24,"UMCA","A","308","Alive",7.699999809,6,9.7
"458","BELTA03",2004-05-24,"UMCA","B","417b","Alive",12.69999981,18,14.8
"459","BELTA03",2004-05-24,"UMCA","A","4955","Alive",10.5,37,11.9
"460","BELTA03",2004-05-24,"UMCA","A","4956","Alive",15.80000019,3,17
"461","BELTA03",2004-05-24,"UMCA","A","4957","Alive",11,3,12.4
"462","BELTA04",2004-05-24,"UMCA","A","4196","Alive",7.5,7,8
"463","BELTA04",2004-05-24,"UMCA","A","4197","Alive",32.79999924,18,24.4
"464","BELTA04",2004-05-24,"UMCA","B","4198","Alive",12.39999962,98,9.3
"465","BELTA04",2004-05-24,"UMCA","B","4199","Alive",9.899999619,103,11.9
"466","BELTA04",2004-05-24,"UMCA","B","4200","Alive",17.20000076,71,18.6
"467","BELTA04",2004-05-24,"UMCA","I","4946","Alive",1.899999976,61,2.2
"468","BELTA04",2004-05-24,"UMCA","H","4947","Alive",16.5,122,17.1
"469","BELTA04",2004-05-24,"UMCA","G","4948","Alive",2.5,23,3.1
"470","BELTA04",2004-05-24,"UMCA","F","4949","Alive",3,41,3.6
"471","BELTA04",2004-05-24,"UMCA","E","4950","Alive",2.200000048,19,2.3
"472","BELTA04",2004-05-24,"UMCA","E","4951","Alive",2.700000048,24,3.3
"473","BELTA04",2004-05-24,"UMCA","E","4952","Alive",4.699999809,31,6.2
"474","BELTA04",2004-05-24,"UMCA","D","4953","Alive",5.199999809,95,6.3
"475","BELTA04",2004-05-24,"UMCA","C","4954","Alive",5.599999905,59,6.4
"476","BELTA04",2004-05-24,"UMCA","J","711","Alive",3.700000048,57,4.1
"477","BELTA08",2004-05-24,"UMCA","C","2112","Alive",5.199999809,127,5.5
"478","BELTA08",2004-05-24,"UMCA","L","2700","Alive",4,77,4
"479","BELTA08",2004-05-24,"UMCA","H","4912","Alive",9.199999809,12,10
"480","BELTA08",2004-05-24,"UMCA","J","4920","Alive",6.099999905,82,6.8
"481","BELTA08",2004-05-24,"UMCA","I","4921","Alive",2.599999905,27,2.8
"482","BELTA08",2004-05-24,"UMCA","I","4922","Alive",3.599999905,50,3.8
"483","BELTA08",2004-05-24,"UMCA","G","4923","Alive",10.60000038,27,11.5
"484","BELTA08",2004-05-24,"UMCA","G","4924","Alive",8.399999619,57,9.3
"485","BELTA08",2004-05-24,"UMCA","G","4925","Alive",11.5,17,12.5
"486","BELTA08",2004-05-24,"UMCA","F","4926","Alive",8.100000381,35,9.3
"487","BELTA08",2004-05-24,"UMCA","F","4927","Alive",9.5,28,10.3
"488","BELTA08",2004-05-24,"UMCA","F","4928","Alive",4.900000095,66,5
"489","BELTA08",2004-05-24,"UMCA","F","4929","Alive",6.900000095,91,7.5
"490","BELTA08",2004-05-24,"UMCA","D","4930","Alive",6.699999809,126,7
"491","BELTA08",2004-05-24,"UMCA","D","4931","Alive",2.400000095,71,2.5
"492","BELTA08",2004-05-24,"UMCA","E","4933","Alive",6.400000095,94,8.2
"493","BELTA08",2004-05-24,"UMCA","A","4934","Alive",2.200000048,23,2.5
"494","BELTA08",2004-05-24,"UMCA","K","4963","Alive",5.5,23,5.4
"495","BELTA08",2004-05-24,"UMCA","L","4964","Alive",14.39999962,65,15.8
"496","BELTA08",2004-05-24,"UMCA","C","4965","Alive",3.5,93,3.5
"497","BELTA08",2004-05-24,"UMCA","H","4966","Alive",3.299999952,67,NA
"498","BELTA08",2004-05-24,"UMCA","H","4967","Alive",2.799999952,32,NA
"499","BELTA08",2004-05-24,"UMCA","H","4968","Alive",5.099999905,89,5.1
"500","BELTA08",2004-05-24,"UMCA","K","4969","Alive",7.699999809,50,8.2
"501","BELTA08",2004-05-24,"UMCA","B","4972","Alive",5.800000191,142,6.6
"502","BELTA08",2004-05-24,"UMCA","C","4973","Alive",7.900000095,55,8.8
"503","BELTA08",2004-05-24,"UMCA","D","4974","Alive",9.100000381,45,11
"504","BELTA08",2004-05-24,"UMCA","H","4976","Alive",8.300000191,39,10.3
"505","BELTA08",2004-05-24,"UMCA","L","4977","Alive",10.5,46,11
"506","BELTA08",2004-05-24,"UMCA","M","4984","Alive",10.89999962,76,12
"507","BERGE01",2004-06-15,"UMCA","I","1794","Alive",3.299999952,5,3.7
"508","BERGE01",2004-06-15,"UMCA","AA","1795","Alive",7.400000095,17,7.9
"509","BERGE01",2004-06-15,"UMCA","O","2759","Alive",4.800000191,1,4.5
"510","BERGE01",2004-06-15,"UMCA","O","2760","Alive",4.300000191,0,7.8
"511","BERGE01",2004-06-15,"UMCA","S","2761","Alive",9.5,0,10.8
"512","BERGE01",2004-06-15,"UMCA","U","2762","Alive",15.10000038,0,15.3
"513","BERGE01",2004-06-15,"UMCA","U","2763","Alive",10.60000038,1,10.9
"514","BERGE01",2004-06-15,"UMCA","X","2764","Alive",14.5,0,15.4
"515","BERGE01",2004-06-15,"UMCA","AA","2765","Alive",6.699999809,0,7.7
"516","BERGE01",2004-06-15,"UMCA","AA","2766","Alive",1.899999976,9,NA
"517","BERGE01",2004-06-15,"UMCA","EE","2767","Alive",10.80000019,1,11.3
"518","BERGE01",2004-06-15,"UMCA","HH","2768","Alive",5.099999905,2,6.1
"519","BERGE01",2004-06-15,"UMCA","LL","2769","Alive",3.099999905,19,3.8
"520","BERGE01",2004-06-15,"UMCA","PP","2770","Alive",14.60000038,40,13.5
"521","BERGE01",2004-06-15,"UMCA","A","3605","Alive",4.5,10,4.7
"522","BERGE01",2004-06-15,"UMCA","B","3606","Alive",9.399999619,31,11
"523","BERGE01",2004-06-15,"UMCA","C","3607","Alive",8.699999809,11,9.3
"524","BERGE01",2004-06-15,"UMCA","D","3609","Alive",5.599999905,1,5.6
"525","BERGE01",2004-06-15,"UMCA","E","3610","Alive",12.5,0,13
"526","BERGE01",2004-06-15,"UMCA","E","3611","Alive",10,0,10.7
"527","BERGE01",2004-06-15,"UMCA","F","3612","Alive",10.10000038,6,10.7
"528","BERGE01",2004-06-15,"UMCA","G","3613","Alive",5.300000191,90,5.3
"529","BERGE01",2004-06-15,"UMCA","H","3614","Alive",7.099999905,3,7
"530","BERGE01",2004-06-15,"UMCA","H","3615","Alive",2.599999905,10,2.9
"531","BERGE01",2004-06-15,"UMCA","J","3616","Alive",2.599999905,7,2.7
"532","BERGE01",2004-06-15,"UMCA","K","3617","Alive",11.89999962,2,12.5
"533","BERGE01",2004-06-15,"UMCA","K","3618","Alive",11.39999962,0,12.3
"534","BERGE01",2004-06-15,"UMCA","M","3619","Alive",8.300000191,0,9
"535","BERGE01",2004-06-15,"UMCA","N","3620","Alive",13.80000019,24,14.9
"536","BERGE01",2004-06-15,"UMCA","N","3621","Alive",4.800000191,43,2.4
"537","BERGE01",2004-06-15,"UMCA","P","3622","Alive",26.70000076,0,28.5
"538","BERGE01",2004-06-15,"UMCA","R","3623","Alive",8.399999619,3,8.8
"539","BERGE01",2004-06-15,"UMCA","R","3624","Alive",6.099999905,0,7.5
"540","BERGE01",2004-06-15,"UMCA","R","3625","Alive",3.200000048,14,3.3
"541","BERGE01",2004-06-15,"UMCA","T","3626","Alive",8,51,9.1
"542","BERGE01",2004-06-15,"UMCA","V","3627","Alive",6.5,28,7.5
"543","BERGE01",2004-06-15,"UMCA","W","3628","Alive",10.39999962,58,10.7
"544","BERGE01",2004-06-15,"UMCA","Y","3629","Alive",14.39999962,0,15.9
"545","BERGE01",2004-06-15,"UMCA","Y","3630","Alive",3.099999905,6,8
"546","BERGE01",2004-06-15,"UMCA","Z","3631","Alive",8.899999619,69,9
"547","BERGE01",2004-06-15,"UMCA","BB","3632","Alive",10.19999981,8,11.7
"548","BERGE01",2004-06-15,"UMCA","CC","3633","Alive",3.5,34,3.7
"549","BERGE01",2004-06-15,"UMCA","DD","3634","Alive",9.100000381,62,9.5
"550","BERGE01",2004-06-15,"UMCA","DD","3635","Alive",14.80000019,17,15.2
"551","BERGE01",2004-06-15,"UMCA","DD","3636","Alive",2.099999905,36,3.6
"552","BERGE01",2004-06-15,"UMCA","FF","3637","Alive",17.5,50,18.7
"553","BERGE01",2004-06-15,"UMCA","II","3639","Alive",1.899999976,1,2.3
"554","BERGE01",2004-06-15,"UMCA","KK","3641","Alive",4.199999809,0,NA
"555","BERGE01",2004-06-15,"UMCA","KK","3642","Alive",2.5,0,3.3
"556","BERGE01",2004-06-15,"UMCA","MM","3643","Alive",9.100000381,0,10
"557","BERGE01",2004-06-15,"UMCA","NN","3644","Alive",4.800000191,0,5.1
"558","BERGE01",2004-06-15,"UMCA","OO","3645","Alive",4.099999905,0,4.8
"559","BERGE01",2004-06-15,"UMCA","OO","3646","Alive",12.89999962,0,14
"560","BOUV01",2004-06-03,"UMCA","A","808","Alive",26.5,10,13.4
"561","BOUV01",2004-06-03,"UMCA","A","863","Alive",40.25,0,43
"562","BOUV01",2004-06-03,"UMCA","A","874","Alive",27.25,21,27.8
"563","BOUV02",2004-06-03,"UMCA","P","364","Alive",3,10,2.9
"564","BOUV02",2004-06-03,"UMCA","M","548","Alive",6.5,15,6.8
"565","BOUV02",2004-06-03,"UMCA","U","550","Alive",4.75,3,6
"566","BOUV02",2004-06-03,"UMCA","D","551","Alive",8.75,7,8.3
"567","BOUV02",2004-06-03,"UMCA","D","556","Alive",7.5,2,7.4
"568","BOUV02",2004-06-03,"UMCA","B","801","Alive",4,6,NA
"569","BOUV02",2004-06-03,"UMCA","C","802","Alive",10.5,0,11.5
"570","BOUV02",2004-06-03,"UMCA","K","803","Alive",2.75,58,3.3
"571","BOUV02",2004-06-03,"UMCA","B","805","Alive",9.5,20,10
"572","BOUV02",2004-06-03,"UMCA","D","848","Alive",3.5,1,3.3
"573","BOUV02",2004-06-03,"UMCA","D","849","Alive",9,5,9.2
"574","BOUV02",2004-06-03,"UMCA","K","850","Alive",2.5,22,2.8
"575","BOUV02",2004-06-03,"UMCA","L","852","Alive",7.75,23,8
"576","BOUV02",2004-06-03,"UMCA","D","853","Alive",14.75,25,17.3
"577","BOUV02",2004-06-03,"UMCA","D","854","Alive",14.5,0,15.8
"578","BOUV02",2004-06-03,"UMCA","K","857","Alive",3,16,3.2
"579","BOUV02",2004-06-03,"UMCA","D","858","Alive",16.5,5,19
"580","BOUV02",2004-06-03,"UMCA","V","859","Alive",7.75,7,8.8
"581","BOUV02",2004-06-03,"UMCA","C","860","Alive",15.5,0,17.7
"582","BOUV02",2004-06-03,"UMCA","A","861","Alive",12.75,0,14.9
"583","BOUV02",2004-06-03,"UMCA","K","864","Alive",1.75,32,2.1
"584","BOUV02",2004-06-03,"UMCA","D","865","Alive",7.75,13,8.5
"585","BOUV02",2004-06-03,"UMCA","AA","867","Alive",2.25,8,2.8
"586","BOUV02",2004-06-03,"UMCA","Q","868","Alive",3.25,28,3.5
"587","BOUV02",2004-06-03,"UMCA","O","869","Alive",9.75,2,11.4
"588","BOUV02",2004-06-03,"UMCA","D","870","Alive",16.5,12,18
"589","BOUV02",2004-06-03,"UMCA","D","872","Alive",12.25,5,4
"590","BOUV02",2004-06-03,"UMCA","D","873","Alive",11.75,6,12.2
"591","BOUV02",2004-06-03,"UMCA","AA","878","Alive",2.5,6,2.6
"592","BOUV02",2004-06-03,"UMCA","D","881","Alive",5.75,49,NA
"593","BOUV02",2004-06-03,"UMCA","D","882","Alive",12.25,1,14.2
"594","BOUV02",2004-06-03,"UMCA","T","883","Alive",9.5,82,11.8
"595","BOUV02",2004-06-03,"UMCA","S","886","Alive",3,44,3.2
"596","BOUV02",2004-06-03,"UMCA","","892","Alive",1,5,NA
"597","BOUV02",2004-06-03,"UMCA","R","893","Alive",10,4,11.5
"598","BOUV02",2004-06-03,"UMCA","D","894","Alive",26.25,4,26.1
"599","BOUV02",2004-06-03,"UMCA","O","896","Alive",10,2,11.8
"600","BOUV02",2004-06-03,"UMCA","U","897","Alive",4.25,54,4.4
"601","BOUV02",2004-06-03,"UMCA","N","898","Alive",4.5,4,5
"602","BOUV03",2004-06-03,"UMCA","J","502","Alive",13.5,9,11.3
"603","BOUV03",2004-06-03,"UMCA","F","510","Alive",1.5,0,3.5
"604","BOUV03",2004-06-03,"UMCA","P","538","Alive",10.5,17,12.4
"605","BOUV03",2004-06-03,"UMCA","I","555","Alive",1.25,0,2.5
"606","BOUV03",2004-06-03,"UMCA","B","558","Alive",0.25,0,2
"607","BOUV03",2004-06-03,"UMCA","H","561","Alive",2.75,2,5.6
"608","BOUV03",2004-06-03,"UMCA","M","565","Alive",3.75,2,5.7
"609","BOUV03",2004-06-03,"UMCA","N","580","Alive",2.25,8,4.5
"610","BOUV03",2004-06-03,"UMCA","L","581","Alive",3.25,14,5.1
"611","BOUV03",2004-06-03,"UMCA","E","590","Alive",0.25,0,2
"612","BOUV03",2004-06-03,"UMCA","A","592","Alive",0.25,2,2
"613","BOUV03",2004-06-03,"UMCA","P","645","Alive",11.5,10,11.7
"614","BOUV03",2004-06-03,"UMCA","Q","888","Alive",5,0,6.3
"615","BOUV09",2004-06-03,"UMCA","M","3502","Alive",6.699999809,8,8.3
"616","BOUV09",2004-06-03,"UMCA","O","3505","Alive",6.199999809,3,6.1
"617","BOUV09",2004-06-03,"UMCA","O","3506","Alive",4,13,4.6
"618","BOUV09",2004-06-03,"UMCA","O","3507","Alive",2.599999905,9,2.8
"619","BOUV09",2004-06-03,"UMCA","O","3508","Alive",8,0,8.2
"620","BOUV09",2004-06-03,"UMCA","P","3510","Alive",6.400000095,0,NA
"621","BOUV09",2004-06-03,"UMCA","P","3511","Alive",2,0,2.7
"622","BOUV09",2004-06-03,"UMCA","Q","3513","Alive",2.099999905,12,3.2
"623","BOUV09",2004-06-03,"UMCA","Q","3514","Alive",10.89999962,0,NA
"624","BOUV09",2004-06-03,"UMCA","Q","3515","Alive",0.800000012,8,NA
"625","BOUV09",2004-06-03,"UMCA","R","3516","Alive",3.200000048,10,NA
"626","BOUV09",2004-06-03,"UMCA","S","3517","Alive",8.699999809,0,9.2
"627","BOUV09",2004-06-03,"UMCA","T","3518","Alive",7.099999905,0,NA
"628","BOUV09",2004-06-03,"UMCA","U","3519","Alive",17.20000076,0,18.8
"629","BOUV09",2004-06-03,"UMCA","U","3520","Alive",33.70000076,0,35.4
"630","BOUV09",2004-06-03,"UMCA","U","3521","Alive",2.5,15,3.4
"631","BOUV09",2004-06-03,"UMCA","U","3522","Alive",11.80000019,0,NA
"632","BOUV09",2004-06-03,"UMCA","V","3523","Alive",11.5,0,12.6
"633","BOUV09",2004-06-03,"UMCA","V","3524","Alive",12.19999981,0,12.7
"634","BOUV09",2004-06-03,"UMCA","V","3525","Alive",22.89999962,0,30
"635","BOUV09",2004-06-03,"UMCA","V","3526","Alive",6.900000095,17,7.8
"636","BOUV09",2004-06-03,"UMCA","","3527","Alive",14.10000038,1,NA
"637","BOWES01",2004-06-10,"UMCA","D","325","Alive",26.75,175,29.2
"638","BOWES01",2004-06-10,"UMCA","F","904","Alive",9,4,12.5
"639","BOWES01",2004-06-10,"UMCA","E","916","Alive",25,134,29.7
"640","BOWES01",2004-06-10,"UMCA","J","917","Alive",9,13,10.4
"641","BOWES01",2004-06-10,"UMCA","C","930","Alive",30.25,52,33.4
"642","BOWES01",2004-06-10,"UMCA","B","942","Alive",10,101,10.2
"643","BOWES01",2004-06-10,"UMCA","H","945","Alive",31.5,108,15.1
"644","BOWES01",2004-06-10,"UMCA","I","951","Alive",16.5,92,18.1
"645","BOWES01",2004-06-10,"UMCA","G","957","Alive",9,42,9.8
"646","BOWES01",2004-06-10,"UMCA","A","986","Alive",21.5,25,24.1
"647","BOWES02",2004-06-09,"UMCA","F","3588","Alive",25.5,52,28.4
"648","BOWES02",2004-06-09,"UMCA","E","3589","Alive",17.29999924,72,18.2
"649","BOWES02",2004-06-09,"UMCA","E","3590","Alive",50.29999924,57,52.2
"650","BOWES02",2004-06-09,"UMCA","F","410","Alive",14.5,111,15.8
"651","BOWES02",2004-06-09,"UMCA","C","423b","Alive",69.25,175,46
"652","BOWES02",2004-06-09,"UMCA","G","444","Alive",14.10000038,86,11.5
"653","BOWES02",2004-06-09,"UMCA","A","452b","Alive",16.5,5,19.7
"654","BOWES02",2004-06-09,"UMCA","E","466b","Alive",16.5,130,17.8
"655","BOWES02",2004-06-09,"UMCA","D","468b","Alive",20.25,6,23
"656","BOWES02",2004-06-09,"UMCA","H","469","Alive",21.75,157,23.9
"657","BOWES02",2004-06-09,"UMCA","B","486b","Alive",13.75,19,15.7
"658","BOWES02",2004-06-09,"UMCA","A","496b","Alive",30.5,39,33
"659","BOWES02",2004-06-09,"UMCA","A","498","Alive",46,26,53.8
"660","BOWES02",2004-06-09,"UMCA","G","6938","Alive",13.39999962,22,13.3
"661","BOWES03",2004-06-10,"UMCA","D","819","Alive",32.75,27,35.5
"662","BOWES03",2004-06-10,"UMCA","B","928","Alive",20.25,118,22
"663","BOWES03",2004-06-10,"UMCA","C","940","Alive",35.5,72,34.5
"664","BOWES03",2004-06-10,"UMCA","C","948","Alive",32,44,33.5
"665","BOWES03",2004-06-10,"UMCA","A","993","Alive",19.5,11,NA
"666","BUSH01",2004-06-11,"UMCA","","1416","Alive",64.09999847,267,NA
"667","BUSH01",2004-06-11,"UMCA","","4520","Alive",82.69999695,90,NA
"668","BUSH01",2004-06-11,"UMCA","","4521","Alive",89.19999695,178,NA
"669","COCHR01",2004-06-10,"UMCA","A","3591","Alive",3.5,4,4.5
"670","COCHR01",2004-06-10,"UMCA","B","3592","Alive",6,0,7.8
"671","COCHR01",2004-06-10,"UMCA","B","3593","Alive",9.199999809,5,10.9
"672","COCHR01",2004-06-10,"UMCA","C","3594","Alive",5.400000095,0,6.8
"673","COCHR01",2004-06-10,"UMCA","C","3595","Alive",6.5,0,8.1
"674","COCHR01",2004-06-10,"UMCA","C","3596","Alive",7.400000095,0,9.2
"675","COCHR01",2004-06-10,"UMCA","C","3597","Alive",6.900000095,0,7.8
"676","COCHR01",2004-06-10,"UMCA","C","3598","Alive",6.099999905,0,7.4
"677","COOK01",2004-05-24,"UMCA","B","1350","Alive",2.799999952,7,2.4
"678","COOK01",2004-05-24,"UMCA","B","1698","Alive",8.300000191,5,8.6
"679","COOK01",2004-05-24,"UMCA","B","2799","Alive",1,0,1.7
"680","COOK02",2004-05-24,"UMCA","A","2702","Alive",14.19999981,10,15.6
"681","COOK02",2004-05-24,"UMCA","C","2800","Alive",9.5,16,9
"682","DOMAN01",2004-06-15,"UMCA","D","2771","Alive",1.299999952,0,4.3
