"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012"
"96","ANN06",2007-04-12,"UMCA","A","3055","Alive",8.5,26,9.2
"97","ANN06",2007-04-12,"UMCA","A","3056","Alive",14.39999962,24,16.4
"98","ANN06",2007-04-12,"UMCA","A","3057","Alive",8.399999619,42,8.4
"99","ANN06",2007-04-12,"UMCA","B","3058","Alive",9.800000191,109,10.4
"100","ANN06",2007-04-12,"UMCA","B","3059","Alive",9.399999619,49,10.1
"101","ANN06",2007-04-12,"UMCA","B","3060","Alive",7.599999905,113,7.6
"102","ANN06",2007-04-12,"UMCA","B","5208","Alive",0,64,6.5
"103","ANN06",2007-04-12,"UMCA","C","6100","Alive",10.69999981,117,11.4
"104","ANN07",2007-04-12,"UMCA","A","3066","Alive",20.39999962,20,21.6
"105","ANN07",2007-04-12,"UMCA","A","3067","Alive",11.89999962,22,13.1
"106","ANN07",2007-04-12,"UMCA","B","3068","Alive",4.599999905,27,5.6
"107","ANN08",2007-04-12,"UMCA","A","119","Alive",18.89999962,64,23.1
"108","ANN08",2007-04-12,"UMCA","A","3061","Alive",18.10000038,82,19
"109","ANN08",2007-04-12,"UMCA","B","3062","Alive",9.100000381,48,9.9
"110","ANN08",2007-04-12,"UMCA","A","5293","Alive",14.19999981,76,13.1
"111","ANN09",2007-04-12,"UMCA","A","1128","Alive",18.29999924,29,19.9
"112","ANN09",2007-04-12,"UMCA","A","3063","Alive",21.70000076,50,24.9
"113","ANN09",2007-04-12,"UMCA","B","3064","Alive",28.29999924,43,30.5
"114","ANN09",2007-04-12,"UMCA","C","3065","Alive",16,13,17.5
"115","ANN09",2007-04-12,"UMCA","A","5209","Alive",10.19999981,43,13.5
"116","ANN10",2007-04-10,"UMCA","C","3080","Alive",24.89999962,36,31
"117","ANN10",2007-04-10,"UMCA","A","3081","Alive",1.799999952,29,4.3
"118","ANN10",2007-04-10,"UMCA","E","3082","Alive",29.5,37,30.2
"119","ANN10",2007-04-10,"UMCA","D","3083","Alive",3.599999905,10,5.3
"120","ANN10",2007-04-10,"UMCA","B","3085","Alive",10.19999981,0,13.2
"121","ANN11",2007-04-10,"UMCA","A","3073","Alive",2.5,2,2.8
"122","ANN12",2007-04-10,"UMCA","E","4772","Alive",3.5,35,5.4
"123","ANN12",2007-04-10,"UMCA","G","4791","Alive",2.5,56,3.2
"124","ANN12",2007-04-10,"UMCA","A","811","Alive",11.5,23,9.8
"125","ANN12",2007-04-10,"UMCA","C","823","Alive",7.75,28,8.2
"126","ANN12",2007-04-10,"UMCA","I","824","Alive",22.5,45,26
"127","ANN12",2007-04-10,"UMCA","K","830","Alive",22,13,17.1
"128","ANN12",2007-04-10,"UMCA","G","837","Alive",11.5,26,12.2
"129","ANN12",2007-04-10,"UMCA","D","843","Alive",9,70,8.5
"130","ANN12",2007-04-10,"UMCA","H","847","Alive",23,1,NA
"131","ANN12",2007-04-10,"UMCA","F","856","Alive",8.5,35,8.7
"132","ANN12",2007-04-10,"UMCA","D","876","Alive",10.25,13,10.3
"133","ANN12",2007-04-10,"UMCA","E","877","Alive",19,54,8.9
"134","ANN12",2007-04-10,"UMCA","J","899","Alive",21.25,10,24
"135","ANN13",2007-04-11,"UMCA","D","846","Alive",16.20000076,13,16.5
"136","ANN13",2007-04-11,"UMCA","E","922","Alive",21.29999924,23,22.9
"137","ANN13",2007-04-11,"UMCA","A","979","Alive",18.20000076,38,18.9
"138","ANN13",2007-04-11,"UMCA","B","980","Alive",15.30000019,36,14.4
"139","ANN13",2007-04-11,"UMCA","C","994","Alive",14.10000038,22,14
"140","ANN14",2007-04-11,"UMCA","B","5292","Alive",32.5,1,NA
"141","ANN14",2007-04-11,"UMCA","B","833","Alive",12.5,32,10.7
"142","ANN14",2007-04-11,"UMCA","A","932","Alive",9.399999619,20,10.7
"143","ANN14",2007-04-11,"UMCA","D","947","Alive",11.80000019,24,12.2
"144","ANN14",2007-04-11,"UMCA","C","983","Alive",9.100000381,27,9.3
"145","ANN14",2007-04-11,"UMCA","E","997","Alive",8.199999809,46,8.2
"146","ANN15",2007-04-10,"UMCA","D","333","Alive",7.199999809,70,7.4
"147","ANN15",2007-04-10,"UMCA","C","4508","Alive",9.100000381,32,9.5
"148","ANN15",2007-04-10,"UMCA","C","4525","Alive",7.5,19,8.1
"149","ANN15",2007-04-10,"UMCA","C","4526","Alive",8.5,24,8.5
"150","ANN15",2007-04-10,"UMCA","C","4528","Alive",10.19999981,16,7.3
"151","ANN15",2007-04-10,"UMCA","E","4529","Alive",9.199999809,7,9.7
"152","ANN15",2007-04-10,"UMCA","B","835","Alive",11,18,10.9
"153","ANN15",2007-04-10,"UMCA","C","839","Alive",6.5,38,9.5
"154","ANN15",2007-04-10,"UMCA","E","880","Alive",9,24,8.9
"155","ANN15",2007-04-10,"UMCA","C","891","Alive",8.899999619,28,9.7
"156","ANN15",2007-04-10,"UMCA","E","934","Alive",8.800000191,13,9.2
"157","ANN15",2007-04-10,"UMCA","D","952","Alive",6.400000095,46,6.2
"158","ANN15",2007-04-10,"UMCA","A","958","Alive",12.39999962,39,12.8
"159","ANN15",2007-04-10,"UMCA","D","960","Alive",7,26,5.7
"160","ANN15",2007-04-10,"UMCA","A","977","Alive",15.5,19,16.4
"161","ANN15",2007-04-10,"UMCA","F","984","Alive",3.799999952,14,4.4
"162","ANN17",2007-04-10,"UMCA","B","3050","Alive",14.69999981,32,17.5
"163","ANN17",2007-04-10,"UMCA","A","3051","Alive",5.300000191,16,7.7
"164","ANN17",2007-04-10,"UMCA","D","3052","Alive",21.5,49,24.4
"165","ANN17",2007-04-10,"UMCA","C","3053","Alive",15.10000038,21,16.5
"166","ANN18",2007-04-10,"UMCA","A","2660","Alive",17.5,53,18.8
"167","ANN18",2007-04-10,"UMCA","B","2661","Alive",7.300000191,39,8
"168","ANN18",2007-04-10,"UMCA","C","2662","Alive",19.70000076,103,19.4
"169","ANN18",2007-04-10,"UMCA","D","6079","Alive",14.39999962,60,14.2
"170","ANN19",2007-04-10,"UMCA","C","1252","Alive",34,97,36.3
"171","ANN19",2007-04-10,"UMCA","A","3071","Alive",11,63,13.1
"172","ANN19",2007-04-10,"UMCA","B","3072","Alive",30.39999962,90,31.8
"173","ANN20",2007-04-10,"UMCA","A","3069","Alive",30.79999924,22,34.2
"174","ANN21",2007-04-10,"UMCA","B","1241","Alive",7.099999905,51,8.3
"175","ANN21",2007-04-10,"UMCA","D","1242","Alive",13,36,14.8
"176","ANN21",2007-04-10,"UMCA","E","1243","Alive",5.599999905,16,12.2
"177","ANN21",2007-04-10,"UMCA","A","2655","Alive",22.70000076,53,23.8
"178","ANN21",2007-04-10,"UMCA","B","2656","Alive",8.5,58,10.4
"179","ANN21",2007-04-10,"UMCA","B","2657","Alive",11.39999962,41,13.8
"180","ANN21",2007-04-10,"UMCA","E","2659","Alive",6.699999809,19,9.4
"181","ANN21",2007-04-10,"UMCA","C","3031","Alive",13.69999981,17,15.8
"182","ANN22",2007-04-10,"UMCA","K","2169","Alive",23,29,28.8
"183","ANN22",2007-04-10,"UMCA","A","3034","Alive",23.39999962,35,25.8
"184","ANN22",2007-04-10,"UMCA","B","3035","Alive",31.20000076,79,33.1
"185","ANN22",2007-04-10,"UMCA","C","3036","Alive",25.5,20,28.3
"186","ANN22",2007-04-10,"UMCA","D","3037","Alive",31.29999924,41,35.1
"187","ANN22",2007-04-10,"UMCA","E","3038","Alive",12.60000038,45,15.2
"188","ANN22",2007-04-10,"UMCA","F","3039","Alive",41.20000076,36,45.3
"189","ANN22",2007-04-10,"UMCA","G","3040","Alive",10.80000019,50,11.7
"190","ANN22",2007-04-10,"UMCA","H","3041","Alive",6.099999905,61,9.1
"191","ANN22",2007-04-10,"UMCA","H","3042","Alive",8.100000381,95,11.1
"192","ANN22",2007-04-10,"UMCA","I","3043","Alive",13.5,78,NA
"193","ANN22",2007-04-10,"UMCA","L","3044","Alive",41.79999924,55,NA
"194","ANN23",2007-04-10,"UMCA","A","4703","Alive",2,14,2
"195","ANN24",2007-04-12,"UMCA","E","1418","Alive",7.699999809,114,9.4
"196","ANN24",2007-04-12,"UMCA","B","2663","Alive",13.80000019,58,12.3
"197","ANN24",2007-04-12,"UMCA","C","2664","Alive",20.70000076,25,23.1
"198","ANN24",2007-04-12,"UMCA","E","2665","Alive",27,68,30.3
"199","ANN24",2007-04-12,"UMCA","F","2666","Alive",13.69999981,34,15.5
"200","ANN24",2007-04-12,"UMCA","F","2667","Alive",14.10000038,4,14
"201","ANN24",2007-04-12,"UMCA","A","3032","Alive",16.70000076,22,17
"202","ANN24",2007-04-12,"UMCA","D","3033","Alive",34.59999847,91,39.4
"203","ANN25",2007-04-12,"UMCA","D","3046","Alive",12,58,14.8
"204","ANN25",2007-04-12,"UMCA","C","3047","Alive",10.19999981,45,13.7
"205","ANN25",2007-04-12,"UMCA","B","3048","Alive",12.5,45,14.5
"206","ANN25",2007-04-12,"UMCA","A","3049","Alive",7.099999905,26,8
"207","ANN27",2007-04-12,"UMCA","A","3025","Alive",18,51,19.2
"208","ANN27",2007-04-12,"UMCA","B","3026","Alive",13.80000019,39,15.3
"209","ANN27",2007-04-12,"UMCA","B","3027","Alive",8,70,10.3
"210","ANN27",2007-04-12,"UMCA","B","3028","Alive",14.30000019,50,15.5
"211","ANN29",2007-04-12,"UMCA","C","1427","Alive",8,43,8.4
"212","ANN29",2007-04-12,"UMCA","C","2481","Alive",11.60000038,45,13
"213","ANN29",2007-04-12,"UMCA","C","2482","Alive",6.300000191,16,7
"214","ANN29",2007-04-12,"UMCA","D","2483","Alive",44.29999924,32,48.8
"215","ANN29",2007-04-12,"UMCA","D","2484","Alive",36,25,37.9
"216","ANN29",2007-04-12,"UMCA","D","2485","Alive",41,11,45.2
"217","ANN29",2007-04-12,"UMCA","D","2486","Alive",45,29,47.4
"218","ANN29",2007-04-12,"UMCA","D","2487","Alive",41.5,29,45
"219","ANN29",2007-04-12,"UMCA","A","2488","Alive",7.300000191,57,8.6
"220","ANN29",2007-04-12,"UMCA","B","2489","Alive",55,50,55.4
"221","ANN30",2007-04-11,"UMCA","A","2647","Alive",6.199999809,30,9.3
"222","ANN30",2007-04-11,"UMCA","B","2648","Alive",17.20000076,76,19.2
"223","ANN30",2007-04-11,"UMCA","B","4704","Alive",16,32,15.2
"224","ANN30",2007-04-11,"UMCA","B","4705","Alive",14,24,19.7
"225","ANN30",2007-04-11,"UMCA","C","4706","Alive",9,40,15
"226","ANN31",2007-04-11,"UMCA","A","1426","Alive",20.60000038,70,21.5
"227","ANN31",2007-04-11,"UMCA","C","2645","Alive",33.40000153,8,34.2
"228","ANN31",2007-04-11,"UMCA","C","2646","Alive",27.20000076,24,26.5
"229","ANN31",2007-04-11,"UMCA","E","3002","Alive",20.60000038,11,23
"230","ANN31",2007-04-11,"UMCA","B","3029","Alive",28.89999962,0,32.2
"231","ANN31",2007-04-11,"UMCA","D","3030","Alive",25.70000076,32,28.8
"232","ANN32",2007-04-11,"UMCA","C","1204","Alive",6.199999809,89,6.5
"233","ANN32",2007-04-11,"UMCA","B","2469","Alive",14.69999981,86,9.5
"234","ANN32",2007-04-11,"UMCA","C","2470","Alive",18,28,18.9
"235","ANN32",2007-04-11,"UMCA","C","2471","Alive",21.5,35,22.4
"236","ANN32",2007-04-11,"UMCA","C","2472","Alive",2,33,3
"237","ANN32",2007-04-11,"UMCA","C","2473","Alive",4,33,NA
"238","ANN32",2007-04-11,"UMCA","C","2474","Alive",17.5,44,18.5
"239","ANN32",2007-04-11,"UMCA","E","2475","Alive",22.79999924,9,23.9
"240","ANN32",2007-04-11,"UMCA","E","2476","Alive",9.699999809,0,NA
"241","ANN32",2007-04-11,"UMCA","E","2477","Alive",21.10000038,0,23.6
"242","ANN32",2007-04-11,"UMCA","E","2478","Alive",22.79999924,3,25
"243","ANN32",2007-04-11,"UMCA","A","2479","Alive",8.600000381,92,9.5
"244","ANN32",2007-04-11,"UMCA","D","2480","Alive",11.5,52,12.7
"245","ANN32",2007-04-11,"UMCA","F","6081","Alive",10.60000038,19,10.8
"246","ANN32",2007-04-11,"UMCA","F","6082","Alive",19.29999924,6,21.3
"247","ANN33",2007-04-12,"UMCA","A","2493","Alive",12.69999981,15,13.1
"248","ANN33",2007-04-12,"UMCA","A","2494","Alive",11.30000019,4,NA
"249","ANN33",2007-04-12,"UMCA","A","2495","Alive",13.19999981,3,14.4
"250","ANN33",2007-04-12,"UMCA","A","2496","Alive",15.80000019,8,16.7
"251","ANN33",2007-04-12,"UMCA","A","2497","Alive",19.20000076,23,20.8
"252","ANN33",2007-04-12,"UMCA","A","2498","Alive",8,98,8.4
"253","ANN33",2007-04-12,"UMCA","C","3001","Alive",20.10000038,3,21.8
"254","ANN33",2007-04-12,"UMCA","C","3003","Alive",13.80000019,24,13.8
"255","ANN33",2007-04-12,"UMCA","C","3004","Alive",20.29999924,2,21.9
"256","ANN33",2007-04-12,"UMCA","B","3005","Alive",11.30000019,6,11.8
"257","ANN33",2007-04-12,"UMCA","Y","3006","Alive",30.89999962,60,33.4
"258","ANN33",2007-04-12,"UMCA","S","3007","Alive",11.69999981,61,12.3
"259","ANN33",2007-04-12,"UMCA","S","3008","Alive",11.19999981,8,11.5
"260","ANN33",2007-04-12,"UMCA","S","3009","Alive",11.89999962,16,12.5
"261","ANN33",2007-04-12,"UMCA","O","3010","Alive",30.60000038,2,22
"262","ANN33",2007-04-12,"UMCA","O","3011","Alive",13,18,13.1
"263","ANN33",2007-04-12,"UMCA","O","3012","Alive",12.89999962,3,13.8
"264","ANN33",2007-04-12,"UMCA","O","3013","Alive",15.80000019,7,16.3
"265","ANN33",2007-04-12,"UMCA","O","3014","Alive",17,9,17.8
"266","ANN33",2007-04-12,"UMCA","M","3015","Alive",17.89999962,0,18
"267","ANN33",2007-04-12,"UMCA","M","3016","Alive",25,0,25.9
"268","ANN33",2007-04-12,"UMCA","J","3017","Alive",12.30000019,34,12.7
"269","ANN33",2007-04-12,"UMCA","J","3018","Alive",18.89999962,3,19.1
"270","ANN33",2007-04-12,"UMCA","J","3019","Alive",11.19999981,45,10.7
"271","ANN33",2007-04-12,"UMCA","G","3020","Alive",18.89999962,0,20.1
"272","ANN33",2007-04-12,"UMCA","G","3021","Alive",10.10000038,89,10
"273","ANN33",2007-04-12,"UMCA","G","3022","Alive",16.5,6,17.1
"274","ANN33",2007-04-12,"UMCA","F","3023","Alive",11,10,10.9
"275","ANN33",2007-04-12,"UMCA","F","6092","Alive",9.199999809,10,9.3
"276","ANN33",2007-04-12,"UMCA","F","6093","Alive",2.099999905,18,2.1
"277","ANN33",2007-04-12,"UMCA","X","6094","Alive",10,41,9.5
"278","ANN33",2007-04-12,"UMCA","W","6095","Alive",9.199999809,8,9.3
"279","ANN34",2007-04-11,"UMCA","A","1254","Dead",NA,-9999,NA
"280","ANN34",2007-04-11,"UMCA","E","1255","Alive",9.199999809,16,9.5
"281","ANN34",2007-04-11,"UMCA","E","2453","Alive",6.599999905,57,6.7
"282","ANN34",2007-04-11,"UMCA","F","2454","Alive",18.10000038,39,18.6
"283","ANN34",2007-04-11,"UMCA","K","2455","Alive",14.89999962,52,15.1
"284","ANN34",2007-04-11,"UMCA","K","2456","Alive",12,53,12.5
"285","ANN34",2007-04-11,"UMCA","C","2457","Alive",14.80000019,53,14.9
"286","ANN34",2007-04-11,"UMCA","C","2458","Alive",24,26,24.7
"287","ANN34",2007-04-11,"UMCA","C","2459","Alive",30.20000076,21,32.7
"288","ANN34",2007-04-11,"UMCA","C","2460","Alive",16.5,35,16.7
"289","ANN34",2007-04-11,"UMCA","C","2461","Alive",13.60000038,82,13.7
"290","ANN34",2007-04-11,"UMCA","B","2462","Alive",15.30000019,60,15
"291","ANN34",2007-04-11,"UMCA","D","2463","Alive",12.39999962,72,12.5
"292","ANN34",2007-04-11,"UMCA","I","2464","Alive",11.69999981,59,13.4
"293","ANN34",2007-04-11,"UMCA","J","2465","Alive",12.5,28,12.9
"294","ANN34",2007-04-11,"UMCA","J","2466","Alive",25.70000076,15,26.7
"295","ANN34",2007-04-11,"UMCA","G","2467","Alive",12,87,NA
"296","ANN34",2007-04-11,"UMCA","G","2468","Alive",9.600000381,17,9.4
"297","ANN35",2007-05-16,"UMCA","A","2490","Alive",16.20000076,4,19
"298","ANN35",2007-05-16,"UMCA","B","2491","Alive",18,83,19.7
"299","ANN35",2007-05-16,"UMCA","B","2492","Alive",25.70000076,66,26.7
"300","ANN36",2007-04-10,"UMCA","I","3086","Alive",21,64,21.4
"301","ANN36",2007-04-10,"UMCA","J","3087","Alive",21.10000038,75,13.1
"302","ANN36",2007-04-10,"UMCA","F","3088","Alive",8.100000381,51,9.4
"303","ANN36",2007-04-10,"UMCA","H","3089","Alive",22.89999962,41,25.9
"304","ANN36",2007-04-10,"UMCA","G","3090","Alive",20.70000076,10,21.8
"305","ANN36",2007-04-10,"UMCA","E","3091","Alive",32.59999847,51,34.9
"306","ANN36",2007-04-10,"UMCA","D","3092","Alive",16.10000038,55,18.9
"307","ANN36",2007-04-10,"UMCA","K","3093","Alive",9,10,9.1
"308","ANN36",2007-04-10,"UMCA","C","3094","Alive",4.400000095,64,8.1
"309","ANN36",2007-04-10,"UMCA","C","3095","Alive",8.300000191,62,9.4
"310","ANN36",2007-04-10,"UMCA","A","3098","Alive",13.39999962,26,13.9
"311","ANN36",2007-04-10,"UMCA","A","3099","Alive",11.30000019,33,12.2
"312","ANN36",2007-04-10,"UMCA","A","3100","Alive",16.29999924,20,16.8
"313","ANN36",2007-04-10,"UMCA","A","3101","Alive",18.29999924,22,19.1
"314","ANN36",2007-04-10,"UMCA","L","3102","Alive",8.5,34,8.8
"315","ANN36",2007-04-10,"UMCA","L","3103","Alive",15.69999981,56,17.9
"316","ANN36",2007-04-10,"UMCA","N","6098","Alive",18.20000076,20,18.4
"317","ANN36",2007-04-10,"UMCA","N","6099","Alive",19.89999962,6,19.3
"318","ANN37",2007-04-12,"UMCA","R","3181","Alive",9,44,9.9
"319","ANN37",2007-04-12,"UMCA","S","3182","Alive",10.10000038,19,10.9
"320","ANN37",2007-04-12,"UMCA","A","3183","Alive",11.89999962,34,12.3
"321","ANN37",2007-04-12,"UMCA","E","3184","Alive",17.60000038,49,18.8
"322","ANN37",2007-04-12,"UMCA","E","3185","Alive",13.10000038,44,12.9
"323","ANN37",2007-04-12,"UMCA","J","3186","Alive",9.699999809,40,NA
"324","ANN37",2007-04-12,"UMCA","C","3187","Alive",16.70000076,8,18.3
"325","ANN37",2007-04-12,"UMCA","B","3188","Alive",13.39999962,17,13.7
"326","ANN37",2007-04-12,"UMCA","N","3189","Alive",9.699999809,31,10.1
"327","ANN37",2007-04-12,"UMCA","P","3190","Alive",3.099999905,26,3.1
"328","ANN37",2007-04-12,"UMCA","L","3191","Alive",8.199999809,46,8.6
"329","ANN37",2007-04-12,"UMCA","H","3192","Alive",4.099999905,58,4.2
"330","ANN37",2007-04-12,"UMCA","I","3193","Alive",2.700000048,24,2.9
"331","ANN37",2007-04-12,"UMCA","K","3194","Alive",18.5,31,19.7
"332","ANN37",2007-04-12,"UMCA","K","3195","Alive",18.60000038,13,19.5
"333","ANN37",2007-04-12,"UMCA","O","3196","Alive",8,25,9
"334","ANN37",2007-04-12,"UMCA","Q","3197","Alive",13.19999981,32,14.2
"335","ANN37",2007-04-12,"UMCA","Q","3198","Alive",20.89999962,37,22.7
"336","ANN37",2007-04-12,"UMCA","A","6083","Alive",15.19999981,31,15.3
"337","ANN37",2007-04-12,"UMCA","A","6084","Alive",24.29999924,37,25.1
"338","ANN37",2007-04-12,"UMCA","D","6085","Alive",9.800000191,28,10.2
"339","ANN37",2007-04-12,"UMCA","V","6086","Alive",12.19999981,96,12.5
"340","ANN37",2007-04-12,"UMCA","F","6087","Alive",7.699999809,61,7.9
"341","ANN37",2007-04-12,"UMCA","G","6088","Alive",12.19999981,39,NA
"342","ANN37",2007-04-12,"UMCA","G","6089","Alive",14,3,13.7
"343","ANN37",2007-04-12,"UMCA","U","6090","Alive",4.800000191,51,4.7
"344","ANN37",2007-04-12,"UMCA","M","6091","Alive",18.39999962,13,18.3
"345","ANN38",2007-04-11,"UMCA","B","3292","Alive",29.5,6,32.1
"346","ANN38",2007-04-11,"UMCA","A","3293","Alive",29.10000038,5,31.9
