"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc12","umcact12","osSR11","usSR11","cover11","rdays2012","amou2012","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs12pBelow0","rs12pBelow10","rs12pBelow5","rs12pBelow4","rs12pBelow8","rs12p5_15","rs12p5_20","rs12p5_10","rs12p8_16","rs12p10_15","rs12p20_25","rs12p14_26","rs12p15_20","rs12pAbove18","rs12pAbove22","rs12pAbove26","rs12pAbove30","rs12avgTemp","rs12avgTmax","rs12avgTmin"
"840","FERRA01",2012-05-21,"UMCA","H","2790","Alive",2.599999905,100,2.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"841","FERRA01",2012-05-21,"UMCA","J","2793","Alive",12.60000038,76,13.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"842","FERRA01",2012-05-21,"UMCA","J","2794","Alive",11,64,11,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"843","FERRA01",2012-05-21,"UMCA","J","2795","Alive",9,21,8.6,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"844","FERRA01",2012-05-21,"UMCA","J","2796","Alive",4.199999809,61,4.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"845","FERRA01",2012-05-21,"UMCA","K","2797","Alive",3,20,3.8,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"846","FERRA01",2012-05-21,"UMCA","L","2798","Alive",9.399999619,6,10.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"847","FERRA01",2012-05-21,"UMCA","N","3699","Alive",2.5,19,3.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"848","FERRA01",2012-05-21,"UMCA","O","3701","Alive",7.300000191,25,8.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"849","FERRA01",2012-05-21,"UMCA","Q","3704","Alive",10.19999981,15,11.2,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"850","FERRA01",2012-05-21,"UMCA","S","3706","Alive",10.69999981,112,11.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"851","FERRA01",2012-05-21,"UMCA","U","3710","Alive",9.5,42,11,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"852","FERRA01",2012-05-21,"UMCA","V","3711","Alive",14.80000019,48,16.8,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"853","FERRA01",2012-05-21,"UMCA","V","3712","Alive",11.80000019,8,12.2,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"854","FERRA01",2012-05-21,"UMCA","V","3713","Alive",12.10000038,10,13.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"855","FERRA01",2012-05-21,"UMCA","V","3714","Alive",14,28,14.9,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"856","FERRA01",2012-05-21,"UMCA","V","3715","Alive",12.10000038,23,15.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"857","FERRA01",2012-05-21,"UMCA","V","3716","Alive",13.60000038,22,15,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"858","FERRA01",2012-05-21,"UMCA","Y","3720","Alive",1.700000048,27,1.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"859","FERRA01",2012-05-21,"UMCA","Z","3722","Alive",1.399999976,30,2,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"860","FERRA01",2012-05-21,"UMCA","Z","3724","Alive",3.900000095,19,4.5,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"861","FERRA01",2012-05-21,"UMCA","Z","3725","Alive",5.5,29,6.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"862","FERRA01",2012-05-21,"UMCA","AA","3726","Alive",5.800000191,29,6.3,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"863","FERRA01",2012-05-21,"UMCA","AB","3727","Alive",10.5,15,11.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"864","FERRA01",2012-05-21,"UMCA","AC","3728","Alive",1.799999952,25,2.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"865","FERRA01",2012-05-21,"UMCA","AD","3729","Alive",4.199999809,9,5.5,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"866","FERRA01",2012-05-21,"UMCA","AE","3730","Alive",2.900000095,11,3,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"867","FERRA01",2012-05-21,"UMCA","AF","3732","Alive",3.099999905,15,3.8,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"868","FERRA01",2012-05-21,"UMCA","AF","3733","Alive",7.699999809,16,8.3,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"869","FERRA01",2012-05-21,"UMCA","AF","3734","Alive",6.400000095,29,6.8,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"870","FERRA01",2012-05-21,"UMCA","AF","3736","Alive",5.400000095,13,6.2,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"871","FERRA01",2012-05-21,"UMCA","AF","3737","Alive",2,14,2.8,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"872","FERRA01",2012-05-21,"UMCA","AF","3738","Alive",6.300000191,24,7.1,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"873","FERRA01",2012-05-21,"UMCA","L","3740","Alive",6.199999809,6,6.5,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"874","FERRA01",2012-05-21,"UMCA","L","3741","Alive",9.899999619,3,10.2,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"875","FERRA01",2012-05-21,"UMCA","L","3742","Alive",6.400000095,11,6.6,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"876","FERRA01",2012-05-21,"UMCA","M","4781","Alive",2.599999905,10,2.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"877","FERRA01",2012-05-21,"UMCA","M","4782","Alive",3.200000048,16,3,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"878","FERRA01",2012-05-21,"UMCA","AG","6309","Alive",11.30000019,56,11.7,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"879","FERRA01",2012-05-21,"UMCA","J","6708","Alive",2.900000095,68,2.9,546236,4244249,409.9,409.9,414.1,1708,51,5,16,63,61,17.4200000762939,119.475707857143,836.329955,4.74245228571429,17.6390618571429,13.3206489792585,2.77203681553351,233.998184204102,6.17516960987104,4144.65836588542,21687.992886,0.017409053,0.603793973,0.251530796,0.189458518,0.455877056,0.629007084,0.711610037,0.352263177,0.448913435,0.276743907,0.025693361,0.145635731,0.082602954,0.058950654,0.025933485,0.007203746,0.017409053,8.931708008,14.7894720812183,3.83652284263959
"880","FOP04",2012-05-01,"UMCA","E","168","Alive",18.5,43,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","FOP04",2012-05-01,"UMCA","F","169","Alive",26.75,49,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","FOP04",2012-05-01,"UMCA","I","172","Alive",24.5,61,27.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","FOP04",2012-05-01,"UMCA","K","173","Alive",37.5,65,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","FOP04",2012-05-01,"UMCA","A","174","Alive",10.75,60,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","FOP04",2012-05-01,"UMCA","J","175","Alive",21.25,64,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","FOP04",2012-05-01,"UMCA","G","176","Alive",26,91,25.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","FOP04",2012-05-01,"UMCA","H","177","Alive",18.75,115,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","FOP04",2012-05-01,"UMCA","K","178","Alive",32,44,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","FOP04",2012-05-01,"UMCA","N","182","Alive",15,52,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","FOP04",2012-05-01,"UMCA","M","184","Alive",18,80,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","FOP04",2012-05-01,"UMCA","M","202","Alive",22.25,100,25.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","FOP04",2012-05-01,"UMCA","C","209","Alive",34.75,153,35.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","FOP04",2012-05-01,"UMCA","D","211","Alive",17.25,21,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","FOP04",2012-05-01,"UMCA","B","213","Alive",11,20,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
